site;core;ecosystem;species;compresion;mind;maxd;dbd;om;oc;age
Sg_12;Sg_12_01;Seagrass;Zostera noltii;20.93023256;22;24;0.822494921;;;
Sg_12;Sg_12_01;Seagrass;Zostera noltii;20.93023256;24;26;0.931614096;6.30045266;;
Sg_12;Sg_12_01;Seagrass;Zostera noltii;20.93023256;26;28;0.857399509;;;
Sg_12;Sg_12_01;Seagrass;Zostera noltii;20.93023256;28;30;1.00690839;;;
Sg_12;Sg_12_01;Seagrass;Zostera noltii;20.93023256;30;32;0.939964001;5.625418625;;
Sg_12;Sg_12_01;Seagrass;Zostera noltii;20.93023256;32;33;0.711835125;5.378275586;;
Sg_12;Sg_12_02;Seagrass;Zostera noltii;17.97752809;0;2;0.808530029;8.642537198;;
Sg_12;Sg_12_02;Seagrass;Zostera noltii;17.97752809;2;4;0.679800418;;;
Sg_12;Sg_12_02;Seagrass;Zostera noltii;17.97752809;4;6;0.744284908;;;
Sg_12;Sg_12_02;Seagrass;Zostera noltii;17.97752809;6;8;0.760696966;6.366178036;;
Sg_12;Sg_12_02;Seagrass;Zostera noltii;17.97752809;8;10;0.744195782;;;
Sg_12;Sg_12_02;Seagrass;Zostera noltii;17.97752809;10;12;0.69592727;;;
Sg_12;Sg_12_02;Seagrass;Zostera noltii;17.97752809;12;14;0.726793143;6.961532979;;
Sg_12;Sg_12_02;Seagrass;Zostera noltii;17.97752809;14;16;0.678585748;;;
Sg_12;Sg_12_02;Seagrass;Zostera noltii;17.97752809;16;18;0.95739465;;;
Sg_12;Sg_12_02;Seagrass;Zostera noltii;17.97752809;18;20;0.833595023;6.976877552;;
Sg_12;Sg_12_02;Seagrass;Zostera noltii;17.97752809;20;22;0.893676651;;;
Sg_12;Sg_12_02;Seagrass;Zostera noltii;17.97752809;22;24;0.886105968;;;
Sg_12;Sg_12_02;Seagrass;Zostera noltii;17.97752809;24;26;0.912999334;6.318786462;;
Sg_12;Sg_12_02;Seagrass;Zostera noltii;17.97752809;26;28;0.913590117;;;
Sg_12;Sg_12_02;Seagrass;Zostera noltii;17.97752809;28;30;0.94463679;;;
Sg_12;Sg_12_02;Seagrass;Zostera noltii;17.97752809;30;32;1.03835486;4.293095018;;
Sg_12;Sg_12_02;Seagrass;Zostera noltii;17.97752809;32;34;1.076521489;;;
Sg_12;Sg_12_02;Seagrass;Zostera noltii;17.97752809;34;36.5;1.698190882;3.550983834;;
Sg_12;Sg_12_03;Seagrass;Zostera noltii;28.71287129;0;2;0.656240394;8.309470575;;
Sg_12;Sg_12_03;Seagrass;Zostera noltii;28.71287129;2;4;0.801142693;;;
Sg_12;Sg_12_03;Seagrass;Zostera noltii;28.71287129;4;6;0.691053309;;;
Sg_12;Sg_12_03;Seagrass;Zostera noltii;28.71287129;6;8;0.651055762;7.315486938;;
Sg_12;Sg_12_03;Seagrass;Zostera noltii;28.71287129;8;10;0.730269087;;;
Sg_12;Sg_12_03;Seagrass;Zostera noltii;28.71287129;10;12;0.702150865;;;
Sg_12;Sg_12_03;Seagrass;Zostera noltii;28.71287129;12;14;0.661924135;7.268333416;;
Sg_12;Sg_12_03;Seagrass;Zostera noltii;28.71287129;14;16;0.797205837;;;
Sg_12;Sg_12_03;Seagrass;Zostera noltii;28.71287129;16;18;0.812932892;;;
Sg_12;Sg_12_03;Seagrass;Zostera noltii;28.71287129;18;20;0.723329932;7.270900032;;
Sg_12;Sg_12_03;Seagrass;Zostera noltii;28.71287129;20;22;0.715041142;;;
Sg_12;Sg_12_03;Seagrass;Zostera noltii;28.71287129;22;24;0.898196651;;;
Sg_12;Sg_12_03;Seagrass;Zostera noltii;28.71287129;24;26;1.011018407;5.592976084;;
Sg_12;Sg_12_03;Seagrass;Zostera noltii;28.71287129;26;28;1.018828458;;;
Sg_12;Sg_12_03;Seagrass;Zostera noltii;28.71287129;28;30;0.813154435;;;
Sg_12;Sg_12_03;Seagrass;Zostera noltii;28.71287129;30;32;1.086918763;4.906802737;;
Sg_12;Sg_12_03;Seagrass;Zostera noltii;28.71287129;32;34;1.116399351;;;
Sg_12;Sg_12_03;Seagrass;Zostera noltii;28.71287129;34;35;0.775723739;4.817212548;;
Sm_03;Sm_03_01;Salt Marsh;Sarcocornia;60;0;2;0.519163424;20.31335586;;
Sm_03;Sm_03_01;Salt Marsh;Sarcocornia;60;2;4;0.477632897;;;
Sm_03;Sm_03_01;Salt Marsh;Sarcocornia;60;4;6;0.504093361;;;
Sm_03;Sm_03_01;Salt Marsh;Sarcocornia;60;6;8;0.419303247;14.23984675;;
Sm_03;Sm_03_01;Salt Marsh;Sarcocornia;60;8;10;0.51080588;;;
Sm_03;Sm_03_01;Salt Marsh;Sarcocornia;60;10;12;0.48813203;;;
Sm_03;Sm_03_01;Salt Marsh;Sarcocornia;60;12;14;0.511182759;12.40226167;;
Sm_03;Sm_03_01;Salt Marsh;Sarcocornia;60;14;16;0.544085815;;;
Sm_03;Sm_03_01;Salt Marsh;Sarcocornia;60;16;18;0.604063037;;;
Sm_03;Sm_03_01;Salt Marsh;Sarcocornia;60;18;20;0.592746484;11.02431846;;
Sm_03;Sm_03_01;Salt Marsh;Sarcocornia;60;20;22;0.573456905;;;
Sm_03;Sm_03_01;Salt Marsh;Sarcocornia;60;22;24;0.584727621;;;
Sm_03;Sm_03_01;Salt Marsh;Sarcocornia;60;24;26;0.577103463;11.68364175;;
Sm_03;Sm_03_01;Salt Marsh;Sarcocornia;60;26;28;0.605827747;;;
Sm_03;Sm_03_01;Salt Marsh;Sarcocornia;60;28;30;0.610263714;;;
Sm_03;Sm_03_01;Salt Marsh;Sarcocornia;60;30;32;0.687607923;9.974557197;;
Sm_03;Sm_03_01;Salt Marsh;Sarcocornia;60;32;34;0.574434753;;;
Sm_03;Sm_03_01;Salt Marsh;Sarcocornia;60;34;36;0.626141011;;;
Sm_03;Sm_03_01;Salt Marsh;Sarcocornia;60;36;38;0.649079695;8.441047389;;
Sm_03;Sm_03_01;Salt Marsh;Sarcocornia;60;38;40;1.11152539;5.499984393;;
Sm_03;Sm_03_02;Salt Marsh;Sarcocornia;39.58333333;0;2;0.427164228;21.84906079;;
Sm_03;Sm_03_02;Salt Marsh;Sarcocornia;39.58333333;2;4;0.370991446;;;
Sm_03;Sm_03_02;Salt Marsh;Sarcocornia;39.58333333;4;6;0.43931348;;;
Sm_03;Sm_03_02;Salt Marsh;Sarcocornia;39.58333333;6;8;0.480095342;14.30313839;;
Sm_03;Sm_03_02;Salt Marsh;Sarcocornia;39.58333333;8;10;0.606894722;;;
Sm_03;Sm_03_02;Salt Marsh;Sarcocornia;39.58333333;10;12;0.482853179;;;
Sm_03;Sm_03_02;Salt Marsh;Sarcocornia;39.58333333;12;14;0.535415054;12.71070968;;
Sm_03;Sm_03_02;Salt Marsh;Sarcocornia;39.58333333;14;16;0.600737336;;;
Sm_03;Sm_03_02;Salt Marsh;Sarcocornia;39.58333333;16;18;0.568496364;;;
Sm_03;Sm_03_02;Salt Marsh;Sarcocornia;39.58333333;18;20;0.546494784;11.24757097;;
Sm_03;Sm_03_02;Salt Marsh;Sarcocornia;39.58333333;20;22;0.513943142;;;
Sm_03;Sm_03_02;Salt Marsh;Sarcocornia;39.58333333;22;24;0.582097109;;;
Sm_03;Sm_03_02;Salt Marsh;Sarcocornia;39.58333333;24;26;0.65941076;8.951324066;;
Sm_03;Sm_03_02;Salt Marsh;Sarcocornia;39.58333333;26;29;1.128553696;8.962766472;;
Sm_03;Sm_03_03;Salt Marsh;Sarcocornia;43.1372549;0;2;0.497021789;18.32419333;;
Sm_03;Sm_03_03;Salt Marsh;Sarcocornia;43.1372549;2;4;0.422901422;;;
Sm_03;Sm_03_03;Salt Marsh;Sarcocornia;43.1372549;4;6;0.464867397;;;
Sm_03;Sm_03_03;Salt Marsh;Sarcocornia;43.1372549;6;8;0.503151164;14.4515472;;
Sm_03;Sm_03_03;Salt Marsh;Sarcocornia;43.1372549;8;10;0.504243603;;;
Sm_03;Sm_03_03;Salt Marsh;Sarcocornia;43.1372549;10;12;0.57063286;;;
Sm_03;Sm_03_03;Salt Marsh;Sarcocornia;43.1372549;12;14;0.598081358;12.16581532;;
Sm_03;Sm_03_03;Salt Marsh;Sarcocornia;43.1372549;14;16;0.551608114;;;
Sm_03;Sm_03_03;Salt Marsh;Sarcocornia;43.1372549;16;18;0.560436757;;;
Sm_03;Sm_03_03;Salt Marsh;Sarcocornia;43.1372549;18;20;0.575224162;11.96558339;;
Sm_03;Sm_03_03;Salt Marsh;Sarcocornia;43.1372549;20;22;0.664580113;;;
Sm_03;Sm_03_03;Salt Marsh;Sarcocornia;43.1372549;22;24;0.615142768;;;
Sm_03;Sm_03_03;Salt Marsh;Sarcocornia;43.1372549;24;26;0.590859543;10.87247582;;
Sm_03;Sm_03_03;Salt Marsh;Sarcocornia;43.1372549;26;28;0.529509769;;;
Sm_03;Sm_03_03;Salt Marsh;Sarcocornia;43.1372549;28;29;0.356932335;10.88262269;;
Sm_04;Sm_04_01;Salt Marsh;Salicornia;26.31578947;0;5;0.508468699;12.72429095;;
Sm_04;Sm_04_01;Salt Marsh;Salicornia;26.31578947;5;10;0.796472317;12.57628999;;
Sm_04;Sm_04_01;Salt Marsh;Salicornia;26.31578947;10;15;0.625213885;7.722906762;;
Sm_04;Sm_04_01;Salt Marsh;Salicornia;26.31578947;15;20;1.231961708;2.049155333;;
Sm_04;Sm_04_01;Salt Marsh;Salicornia;26.31578947;20;30;2.490761867;1.693006964;;
Sm_04;Sm_04_01;Salt Marsh;Salicornia;26.31578947;30;40;2.990015452;0.95483184;;
Sm_04;Sm_04_01;Salt Marsh;Salicornia;26.31578947;40;50;3.001645749;1.173793269;;
Sm_04;Sm_04_01;Salt Marsh;Salicornia;26.31578947;50;58;1.45569668;2.020468802;;
Sm_04;Sm_04_02;Salt Marsh;Salicornia;17.24137931;0;5;0.276675015;33.91896884;;
Sm_04;Sm_04_02;Salt Marsh;Salicornia;17.24137931;5;10;0.409392078;21.79608373;;
Sm_04;Sm_04_02;Salt Marsh;Salicornia;17.24137931;10;15;0.474376211;15.35750252;;
Sm_04;Sm_04_02;Salt Marsh;Salicornia;17.24137931;15;20;0.395559666;13.83299154;;
Sm_04;Sm_04_02;Salt Marsh;Salicornia;17.24137931;20;30;1.460348272;6.423005211;;
Sm_04;Sm_04_02;Salt Marsh;Salicornia;17.24137931;30;40;1.957328825;2.457315755;;
Sm_04;Sm_04_02;Salt Marsh;Salicornia;17.24137931;40;50;2.981947009;1.188725744;;
Sm_04;Sm_04_02;Salt Marsh;Salicornia;17.24137931;50;60;2.947373711;1.192795379;;
Sm_04;Sm_04_02;Salt Marsh;Salicornia;17.24137931;60;63.8;1.473734922;2.473746209;;
Sm_04;Sm_04_03;Salt Marsh;Salicornia;14.46808511;0;5;0.415106604;24.85053806;;
Sm_04;Sm_04_03;Salt Marsh;Salicornia;14.46808511;5;10;0.373823792;21.72605121;;
Sm_04;Sm_04_03;Salt Marsh;Salicornia;14.46808511;10;15;0.348192373;17.28102534;;
Sm_04;Sm_04_03;Salt Marsh;Salicornia;14.46808511;15;20;1.021851061;4.074183475;;
Sm_04;Sm_04_03;Salt Marsh;Salicornia;14.46808511;20;30;2.877117552;1.729224877;;
Sm_04;Sm_04_03;Salt Marsh;Salicornia;14.46808511;30;40;2.762553752;1.121266046;;
Sm_04;Sm_04_03;Salt Marsh;Salicornia;14.46808511;40;50;3.166043587;0.842086523;;
Sm_04;Sm_04_03;Salt Marsh;Salicornia;14.46808511;50;60;3.397067802;0.685846933;;
Sm_04;Sm_04_03;Salt Marsh;Salicornia;14.46808511;60;70;3.342818377;0.852624412;;
Sm_04;Sm_04_03;Salt Marsh;Salicornia;14.46808511;70;80;3.277936909;1.403946336;;
Sm_04;Sm_04_03;Salt Marsh;Salicornia;14.46808511;80;83.8;1.662585981;1.451959847;;
Sm_04;Sm_04_04;Salt Marsh;Salicornia;16.07142857;0;5;0.504211725;30.49492211;;
Sm_04;Sm_04_04;Salt Marsh;Salicornia;16.07142857;5;10;0.438948228;21.12610361;;
Sm_04;Sm_04_04;Salt Marsh;Salicornia;16.07142857;10;15;0.686541288;9.476275858;;
Sm_04;Sm_04_04;Salt Marsh;Salicornia;16.07142857;15;20;1.23789232;3.498991076;;
Sm_04;Sm_04_04;Salt Marsh;Salicornia;16.07142857;20;30;3.038022999;1.121946855;;
Sm_04;Sm_04_04;Salt Marsh;Salicornia;16.07142857;30;40;3.03481099;0.649362139;;
Sm_04;Sm_04_04;Salt Marsh;Salicornia;16.07142857;40;50;3.078474321;0.533397159;;
Sm_04;Sm_04_04;Salt Marsh;Salicornia;16.07142857;50;52.9;1.528577693;1.208249681;;
Sm_05;Sm_05_01;Salt Marsh;Juncus acutus;4;5;14.9638;0.777653139;24.4875369;;
Sm_05;Sm_05_01;Salt Marsh;Juncus acutus;14;15;11.8372;0.615166985;22.77318641;;
Sm_05;Sm_05_01;Salt Marsh;Juncus acutus;29;30;25.9286;1.347482402;7.265733842;;
Sm_05;Sm_05_01;Salt Marsh;Juncus acutus;39;40;31.7657;1.650830425;0.788624686;;
Sm_05;Sm_05_01;Salt Marsh;Juncus acutus;49;50;28.4122;1.476552514;0.287396122;;
Sm_05;Sm_05_01;Salt Marsh;Juncus acutus;64;65;28.0801;1.459293622;0.310903842;;
Sm_06;Sm_06_01;Salt Marsh;Sarcocornia;4;5;29.1128;1.754677785;3.065280366;;
Sm_06;Sm_06_01;Salt Marsh;Sarcocornia;9;10;26.6144;1.604094984;2.411673442;;
Sm_06;Sm_06_01;Salt Marsh;Sarcocornia;19;20;28.8477;1.738699759;1.306609767;;
Sm_06;Sm_06_01;Salt Marsh;Sarcocornia;34;35;28.8126;1.736584223;4.274110514;;
Sm_06;Sm_06_01;Salt Marsh;Sarcocornia;43;44;25.228;1.520534307;1.880870814;;
Sm_06;Sm_06_01;Salt Marsh;Sarcocornia;59;60;29.8231;1.79748877;1.056212868;;
