Site.ID;Core.ID;Ecosystem;Genus;Compresion;Min.D;Max.D;DBD;OM;OC;Age;Raw.Age;POC;Center
BA.SC;BA.SC-A;Seagrass;Cymodocea nodosa;16.96;56;58;1.199860263;1.156052946;NA;NA;NA;0.242900128;68.6416185
BA.SC;BA.SC-A;Seagrass;Cymodocea nodosa;16.96;58;60;1.481286783;NA;NA;NA;NA;NA;71.05009634
BA.SC;BA.SC-A;Seagrass;Cymodocea nodosa;16.96;60;62;1.217588094;0.966012304;NA;NA;NA;0.220493693;73.45857418
BA.SC;BA.SC-A;Seagrass;Cymodocea nodosa;16.96;62;64;1.438857398;NA;NA;NA;NA;NA;75.86705202
BA.SC;BA.SC-A;Seagrass;Cymodocea nodosa;16.96;64;66;1.418374642;1.078436982;NA;NA;NA;0.233748943;78.27552987
BA.SC;BA.SC-A;Seagrass;Cymodocea nodosa;16.96;66;68;1.358583424;NA;NA;NA;NA;NA;80.68400771
BA.SC;BA.SC-A;Seagrass;Cymodocea nodosa;16.96;68;70;1.314326467;1.194517419;NA;NA;NA;0.247435219;83.09248555
BA.SC;BA.SC-A;Seagrass;Cymodocea nodosa;16.96;70;72;1.280383568;NA;NA;NA;NA;NA;85.50096339
BA.SC;BA.SC-A;Seagrass;Cymodocea nodosa;16.96;72;74;1.271683491;1.275487556;NA;NA;NA;0.256981873;87.90944123
BA.SC;BA.SC-A;Seagrass;Cymodocea nodosa;16.96;74;76;1.334303787;NA;NA;NA;NA;NA;90.31791908
BA.SC;BA.SC-A;Seagrass;Cymodocea nodosa;16.96;76;78;1.038162097;0.46523838;NA;NA;NA;0.161450751;92.72639692
BA.SC;BA.SC-A;Seagrass;Cymodocea nodosa;16.96;78;80;0.970131202;NA;NA;NA;NA;NA;95.13487476
BA.SC;BA.SC-A;Seagrass;Cymodocea nodosa;16.96;80;82;1.076682136;1.095074971;NA;NA;NA;0.235710618;97.5433526
BA.SC;BA.SC-A;Seagrass;Cymodocea nodosa;16.96;82;84;1.111316726;NA;NA;NA;NA;NA;99.95183044
BA.SC;BA.SC-A;Seagrass;Cymodocea nodosa;16.96;83;85;0.758904845;1.242465598;NA;NA;NA;0.253088472;101.1560694
BA.SC;BA.SC-B;Seagrass;Cymodocea nodosa;12.5;0;2.5;1.03381;1.341139454;0.252920269;NA;NA;0.252920269;1.428571429
BA.SC;BA.SC-B;Seagrass;Cymodocea nodosa;12.5;2.5;7.5;1.239715;1.314970145;0.207192751;NA;NA;0.207192751;5.714285714
BA.SC;BA.SC-B;Seagrass;Cymodocea nodosa;12.5;7.5;12.5;1.32328;1.591840547;0.226475169;NA;NA;0.226475169;11.42857143
BA.SC;BA.SC-B;Seagrass;Cymodocea nodosa;12.5;12.5;20;1.321435;0.965452375;0.230204402;NA;NA;0.230204402;18.57142857
BA.SC;BA.SC-B;Seagrass;Cymodocea nodosa;12.5;20;37.5;1.261035;0.850944431;0.262987934;NA;NA;0.262987934;32.85714286
BA.SC;BA.SC-B;Seagrass;Cymodocea nodosa;12.5;37.5;65;1.359615;1.406915245;0.277634755;NA;NA;0.277634755;58.57142857
BA.SC;BA.SC-B;Seagrass;Cymodocea nodosa;12.5;65;82.5;1.21136;1.849382755;0.229601299;NA;NA;0.229601299;84.28571429
BA.SC;BA.SC-B;Seagrass;Cymodocea nodosa;12.5;82.5;85;1.50511;1.507927708;0.301382;NA;NA;0.301382;95.71428571
BA.SC;BA.SC-C;Seagrass;Cymodocea nodosa;12.3;0;1;1.17716;0.975912226;0.267652613;NA;NA;0.267652613;0.570125428
BA.SC;BA.SC-C;Seagrass;Cymodocea nodosa;12.3;2.5;5;1.21837;1.274676781;0.125907223;NA;NA;0.125907223;4.275940707
BA.SC;BA.SC-C;Seagrass;Cymodocea nodosa;12.3;7.5;10;1.136505;1.253758821;0.16575128;NA;NA;0.16575128;9.977194983
BA.SC;BA.SC-C;Seagrass;Cymodocea nodosa;12.3;12.5;15;1.294095;1.329521596;0.211553618;NA;NA;0.211553618;15.67844926
BA.SC;BA.SC-C;Seagrass;Cymodocea nodosa;12.3;20;25;1.23873;1.324348414;0.225605163;NA;NA;0.225605163;25.65564424
BA.SC;BA.SC-C;Seagrass;Cymodocea nodosa;12.3;37.5;50;1.23862;1.027759424;0.215120559;NA;NA;0.215120559;49.88597491
BA.SC;BA.SC-C;Seagrass;Cymodocea nodosa;12.3;65;80;1.29727;1.860917491;0.246105983;NA;NA;0.246105983;82.668187
BA.SC;BA.SC-C;Seagrass;Cymodocea nodosa;12.3;87.5;95;1.3674;0.64607248;0.251427524;NA;NA;0.251427524;104.0478905
CA.S;CA.S-A;Seagrass;Posidonia oceanica;21.21;0;2;0.583086722;2.197121487;1.10092551;NA;NA;1.10092551;1.269196599
CA.S;CA.S-A;Seagrass;Posidonia oceanica;21.21;2;4;0.956243184;NA;NA;NA;NA;NA;3.807589796
CA.S;CA.S-A;Seagrass;Posidonia oceanica;21.21;4;6;0.895196825;4.805588746;NA;NA;NA;2.515258228;6.345982993
CA.S;CA.S-A;Seagrass;Posidonia oceanica;21.21;6;8;0.888131312;NA;NA;NA;NA;NA;8.88437619
CA.S;CA.S-A;Seagrass;Posidonia oceanica;21.21;8;10;1.076851661;4.679220375;NA;NA;NA;2.431808647;11.42276939
CA.S;CA.S-A;Seagrass;Posidonia oceanica;21.21;10;12;1.029773197;NA;2.076468121;NA;NA;2.076468121;13.96116258
CA.S;CA.S-A;Seagrass;Posidonia oceanica;21.21;12;14;0.998090707;4.613296039;NA;NA;NA;2.38827435;16.49955578
CA.S;CA.S-A;Seagrass;Posidonia oceanica;21.21;14;16;1.014401292;NA;NA;NA;NA;NA;19.03794898
CA.S;CA.S-A;Seagrass;Posidonia oceanica;21.21;16;18;1.139251217;4.15855099;NA;NA;NA;2.087975444;21.57634218
CA.S;CA.S-A;Seagrass;Posidonia oceanica;21.21;18;20;1.064156735;NA;NA;NA;NA;NA;24.11473537
CA.S;CA.S-A;Seagrass;Posidonia oceanica;21.21;20;22;1.310246273;5.450931957;NA;NA;NA;2.941421989;26.65312857
CA.S;CA.S-A;Seagrass;Posidonia oceanica;21.21;22;24;1.005455742;NA;2.35588341;NA;NA;2.35588341;29.19152177
CA.S;CA.S-A;Seagrass;Posidonia oceanica;21.21;24;26;1.253762279;NA;NA;NA;NA;NA;31.72991496
CA.S;CA.S-A;Seagrass;Posidonia oceanica;21.21;26;28;1.205365383;NA;NA;NA;NA;NA;34.26830816
CA.S;CA.S-A;Seagrass;Posidonia oceanica;21.21;28;30;0.982020809;NA;NA;NA;NA;NA;36.80670136
CA.S;CA.S-A;Seagrass;Posidonia oceanica;21.21;30;32;1.034704615;4.44337048;NA;NA;NA;2.276061013;39.34509456
CA.S;CA.S-A;Seagrass;Posidonia oceanica;21.21;32;34;1.168417186;NA;1.291306905;NA;NA;1.291306905;41.88348775
CA.S;CA.S-A;Seagrass;Posidonia oceanica;21.21;34;36;1.203094898;3.009428101;NA;NA;NA;1.329131895;44.42188095
CA.S;CA.S-A;Seagrass;Posidonia oceanica;21.21;36;38;1.212583332;NA;NA;NA;NA;NA;46.96027415
CA.S;CA.S-A;Seagrass;Posidonia oceanica;21.21;38;40;0.78952969;7.468368604;NA;NA;NA;4.273671828;49.49866734
CA.S;CA.S-A;Seagrass;Posidonia oceanica;21.21;40;42;0.528541599;NA;3.607400924;NA;NA;3.607400924;52.03706054
CA.S;CA.S-A;Seagrass;Posidonia oceanica;21.21;42;44;0.463981205;12.05210781;NA;NA;NA;7.300624784;54.57545374
CA.S;CA.S-A;Seagrass;Posidonia oceanica;21.21;44;46;0.834770906;NA;4.600004715;NA;NA;4.600004715;57.11384693
CA.S;CA.S-B;Seagrass;Posidonia oceanica;32.26;0;2;0.920308548;2.643680263;0.910498762;NA;NA;0.910498762;1.476232654
CA.S;CA.S-B;Seagrass;Posidonia oceanica;32.26;2;4;1.297412284;NA;NA;NA;NA;NA;4.428697963
CA.S;CA.S-B;Seagrass;Posidonia oceanica;32.26;4;6;0.984756622;3.917102919;NA;NA;NA;1.928530956;7.381163271
CA.S;CA.S-B;Seagrass;Posidonia oceanica;32.26;6;8;1.210173783;NA;NA;NA;NA;NA;10.33362858
CA.S;CA.S-B;Seagrass;Posidonia oceanica;32.26;8;10;1.335392762;4.125640744;NA;NA;NA;2.066242583;13.28609389
CA.S;CA.S-B;Seagrass;Posidonia oceanica;32.26;10;12;1.162373257;NA;NA;NA;NA;NA;16.2385592
CA.S;CA.S-B;Seagrass;Posidonia oceanica;32.26;12;14;1.291122319;1.897437029;0.639209711;NA;NA;0.639209711;19.19102451
CA.S;CA.S-B;Seagrass;Posidonia oceanica;32.26;14;16;1.353473738;NA;NA;NA;NA;NA;22.14348981
CA.S;CA.S-B;Seagrass;Posidonia oceanica;32.26;16;18;1.446459319;2.346502931;NA;NA;NA;0.891357577;25.09595512
CA.S;CA.S-B;Seagrass;Posidonia oceanica;32.26;18;20;1.174589482;NA;NA;NA;NA;NA;28.04842043
CA.S;CA.S-B;Seagrass;Posidonia oceanica;32.26;20;22;0.749749404;6.35283113;3.819042555;NA;NA;3.819042555;31.00088574
CA.S;CA.S-B;Seagrass;Posidonia oceanica;32.26;22;24;1.04351645;NA;NA;NA;NA;NA;33.95335105
CA.S;CA.S-B;Seagrass;Posidonia oceanica;32.26;24;26;1.186209337;3.29310102;NA;NA;NA;1.516460306;36.90581636
CA.S;CA.S-B;Seagrass;Posidonia oceanica;32.26;26;28;1.27764917;NA;NA;NA;NA;NA;39.85828167
CA.S;CA.S-B;Seagrass;Posidonia oceanica;32.26;28;30;1.708396788;1.912842596;NA;NA;NA;0.604982334;42.81074697
CA.S;CA.S-B;Seagrass;Posidonia oceanica;32.26;30;32;1.883282957;NA;NA;NA;NA;NA;45.76321228
CA.S;CA.S-B;Seagrass;Posidonia oceanica;32.26;32;34;1.304515238;2.683936809;1.143581923;NA;NA;1.143581923;48.71567759
CA.S;CA.S-B;Seagrass;Posidonia oceanica;32.26;34;36;1.001866825;NA;NA;NA;NA;NA;51.6681429
CA.S;CA.S-B;Seagrass;Posidonia oceanica;32.26;36;38;0.93361589;2.338693413;NA;NA;NA;0.886200425;54.62060821
CA.S;CA.S-B;Seagrass;Posidonia oceanica;32.26;38;40;0.571218157;NA;NA;NA;NA;NA;57.57307352
CA.S;CA.S-B;Seagrass;Posidonia oceanica;32.26;40;42;0.86743754;2.633100958;0.923194122;NA;NA;0.923194122;60.52553882
CA.S;CA.S-C;Seagrass;Posidonia oceanica;35.29;0;2;0.816631096;2.13052501;0.738049538;22;5;0.738049538;1.545356205
CA.S;CA.S-C;Seagrass;Posidonia oceanica;35.29;2;4;1.285733594;NA;NA;39;12;NA;4.636068614
CA.S;CA.S-C;Seagrass;Posidonia oceanica;35.29;4;6;1.259076123;2.558798369;NA;51;19;1.031550611;7.726781023
CA.S;CA.S-C;Seagrass;Posidonia oceanica;35.29;6;8;1.19621926;NA;NA;69;26;NA;10.81749343
CA.S;CA.S-C;Seagrass;Posidonia oceanica;35.29;8;10;1.19044811;3.993241774;NA;83;32;1.97881059;13.90820584
CA.S;CA.S-C;Seagrass;Posidonia oceanica;35.29;10;12;1.134734316;NA;NA;102;38;NA;16.99891825
CA.S;CA.S-C;Seagrass;Posidonia oceanica;35.29;12;14;1.338995051;NA;NA;117;46;NA;20.08963066
CA.S;CA.S-C;Seagrass;Posidonia oceanica;35.29;14;16;1.064009648;NA;NA;138;51;NA;23.18034307
CA.S;CA.S-C;Seagrass;Posidonia oceanica;35.29;16;18;1.281759577;3.531462497;2.50842476;153;58;2.50842476;26.27105548
CA.S;CA.S-C;Seagrass;Posidonia oceanica;35.29;18;20;1.34663554;NA;NA;168;66;NA;29.36176789
CA.S;CA.S-C;Seagrass;Posidonia oceanica;35.29;20;22;1.377398069;2.118098378;NA;183;73;0.740526606;32.4524803
CA.S;CA.S-C;Seagrass;Posidonia oceanica;35.29;22;24;1.346314623;NA;NA;198;80;NA;35.54319271
CA.S;CA.S-C;Seagrass;Posidonia oceanica;35.29;24;26;1.018139971;3.24501717;NA;213;NA;1.484707288;38.63390512
CA.S;CA.S-C;Seagrass;Posidonia oceanica;35.29;26;28;1.09651315;NA;NA;228;NA;NA;41.72461752
CA.S;CA.S-C;Seagrass;Posidonia oceanica;35.29;28;30;1.147129719;4.621808109;1.883083196;238;NA;1.883083196;44.81532993
CA.S;CA.S-C;Seagrass;Posidonia oceanica;35.29;30;32;1.415571098;NA;NA;253;NA;NA;47.90604234
CA.S;CA.S-C;Seagrass;Posidonia oceanica;35.29;32;34;1.657919283;1.385771577;NA;263;NA;0.256921699;50.99675475
CA.S;CA.S-C;Seagrass;Posidonia oceanica;35.29;34;36;1.363515752;NA;NA;279;NA;NA;54.08746716
CA.S;CA.S-C;Seagrass;Posidonia oceanica;35.29;36;38;1.240596676;4.262637264;1.449073341;289;NA;1.449073341;57.17817957
CA.S;CA.S-C;Seagrass;Posidonia oceanica;35.29;38;40;1.178673146;NA;NA;299;NA;NA;60.26889198
CA.S;CA.S-C;Seagrass;Posidonia oceanica;35.29;40;42;0.871566667;5.374548546;NA;314;NA;2.890980857;63.35960439
CA.S;CA.S-C;Seagrass;Posidonia oceanica;35.29;42;44;0.855999538;NA;NA;324;NA;NA;66.4503168
CA.S;CA.S-C;Seagrass;Posidonia oceanica;35.29;44;46;0.62758983;6.402231358;NA;334;NA;3.569629311;69.54102921
CA.S;CA.S-C;Seagrass;Posidonia oceanica;35.29;46;48.5;0.712426805;10.81337547;6.547664381;349;NA;6.547664381;73.01808067
CA.SC;CA.SC-A;Seagrass;Posidonia oceanica;40;0;4;0.395307729;6.548833382;5.021037835;NA;NA;5.021037835;3.333333333
CA.SC;CA.SC-A;Seagrass;Posidonia oceanica;40;4;6;1.086746589;NA;NA;NA;NA;NA;8.333333333
CA.SC;CA.SC-A;Seagrass;Posidonia oceanica;40;6;8;0.838089718;3.380758739;NA;NA;NA;1.807453394;11.66666667
CA.SC;CA.SC-A;Seagrass;Posidonia oceanica;40;8;10;1.023020577;NA;NA;NA;NA;NA;15
CA.SC;CA.SC-A;Seagrass;Posidonia oceanica;40;10;12;0.936972142;4.139743629;2.609209216;NA;NA;2.609209216;18.33333333
CA.SC;CA.SC-A;Seagrass;Posidonia oceanica;40;12;14;1.438115488;NA;NA;NA;NA;NA;21.66666667
CA.SC;CA.SC-A;Seagrass;Posidonia oceanica;40;14;16;1.353203633;2.721218745;NA;NA;NA;1.318838026;25
CA.SC;CA.SC-A;Seagrass;Posidonia oceanica;40;16;18;1.248614242;NA;NA;NA;NA;NA;28.33333333
CA.SC;CA.SC-A;Seagrass;Posidonia oceanica;40;18;20;1.55658987;2.019014503;NA;NA;NA;0.798615163;31.66666667
CA.SC;CA.SC-A;Seagrass;Posidonia oceanica;40;20;22;1.721824473;NA;NA;NA;NA;NA;35
CA.SC;CA.SC-A;Seagrass;Posidonia oceanica;40;22;24;1.076616322;1.681206777;1.046570148;NA;NA;1.046570148;38.33333333
CA.SC;CA.SC-A;Seagrass;Posidonia oceanica;40;24;26;1.284883165;NA;NA;NA;NA;NA;41.66666667
CA.SC;CA.SC-A;Seagrass;Posidonia oceanica;40;26;28;1.093750593;3.014139648;NA;NA;NA;1.535846329;45
CA.SC;CA.SC-A;Seagrass;Posidonia oceanica;40;28;30;0.650497926;NA;NA;NA;NA;NA;48.33333333
CA.SC;CA.SC-A;Seagrass;Posidonia oceanica;40;30;31;0.529961655;NA;1.22322527;NA;NA;1.22322527;50.83333333
CA.SC;CA.SC-B;Seagrass;Posidonia oceanica;33.3;0;2;0.863182721;5.500458564;NA;NA;NA;3.377817465;1.499250375
CA.SC;CA.SC-B;Seagrass;Posidonia oceanica;33.3;2;4;0.978193878;NA;NA;NA;NA;NA;4.497751124
CA.SC;CA.SC-B;Seagrass;Posidonia oceanica;33.3;4;6;0.906329957;4.27651703;NA;NA;NA;2.471069355;7.496251874
CA.SC;CA.SC-B;Seagrass;Posidonia oceanica;33.3;6;8;1.217568236;NA;NA;NA;NA;NA;10.49475262
CA.SC;CA.SC-B;Seagrass;Posidonia oceanica;33.3;8;10;1.178590242;7.915001404;3.83133629;NA;NA;3.83133629;13.49325337
CA.SC;CA.SC-B;Seagrass;Posidonia oceanica;33.3;10;12;0.993900071;NA;NA;NA;NA;NA;16.49175412
CA.SC;CA.SC-B;Seagrass;Posidonia oceanica;33.3;12;14;1.29436625;2.60923879;NA;NA;NA;1.235878497;19.49025487
CA.SC;CA.SC-B;Seagrass;Posidonia oceanica;33.3;14;16;1.214118383;NA;NA;NA;NA;NA;22.48875562
CA.SC;CA.SC-B;Seagrass;Posidonia oceanica;33.3;16;18;1.381342669;2.916090591;1.428841552;NA;NA;1.428841552;25.48725637
CA.SC;CA.SC-B;Seagrass;Posidonia oceanica;33.3;18;20;1.303707597;NA;NA;NA;NA;NA;28.48575712
CA.SC;CA.SC-B;Seagrass;Posidonia oceanica;33.3;20;22;1.244484313;2.19515877;NA;NA;NA;0.929110351;31.48425787
CA.SC;CA.SC-B;Seagrass;Posidonia oceanica;33.3;22;24;1.182417173;NA;NA;NA;NA;NA;34.48275862
CA.SC;CA.SC-B;Seagrass;Posidonia oceanica;33.3;24;26;1.241931154;3.534648812;1.304777484;NA;NA;1.304777484;37.48125937
CA.SC;CA.SC-B;Seagrass;Posidonia oceanica;33.3;26;27;0.628432236;NA;NA;NA;NA;NA;39.73013493
CA.SC;CA.SC-C;Seagrass;Posidonia oceanica;12.62;0;2;0.73834082;2.179530279;NA;46;7;0.917532098;1.144426642
CA.SC;CA.SC-C;Seagrass;Posidonia oceanica;12.62;2;4;1.175030742;NA;NA;91;17;NA;3.433279927
CA.SC;CA.SC-C;Seagrass;Posidonia oceanica;12.62;4;6;0.864658938;5.371162509;NA;119;24;3.282029431;5.722133211
CA.SC;CA.SC-C;Seagrass;Posidonia oceanica;12.62;6;8;0.796656712;NA;NA;142;31;NA;8.010986496
CA.SC;CA.SC-C;Seagrass;Posidonia oceanica;12.62;8;10;0.924528602;4.46137245;2.333034947;161;38;2.333034947;10.29983978
CA.SC;CA.SC-C;Seagrass;Posidonia oceanica;12.62;10;12;0.866020159;NA;NA;178;46;NA;12.58869306
CA.SC;CA.SC-C;Seagrass;Posidonia oceanica;12.62;12;14;0.999772845;4.212024035;NA;195;54;2.423290193;14.87754635
CA.SC;CA.SC-C;Seagrass;Posidonia oceanica;12.62;14;16;1.218362505;NA;NA;208;64;NA;17.16639963
CA.SC;CA.SC-C;Seagrass;Posidonia oceanica;12.62;16;18;1.392037214;2.18559115;0.993627958;221;76;0.993627958;19.45525292
CA.SC;CA.SC-C;Seagrass;Posidonia oceanica;12.62;18;20;1.069478602;NA;NA;231;84;NA;21.7441062
CA.SC;CA.SC-C;Seagrass;Posidonia oceanica;12.62;20;22;1.109237493;5.031051361;NA;241;94;3.030060581;24.03295949
CA.SC;CA.SC-C;Seagrass;Posidonia oceanica;12.62;22;24;0.983983748;NA;NA;251;102;NA;26.32181277
CA.SC;CA.SC-C;Seagrass;Posidonia oceanica;12.62;24;26;0.78175816;7.600567349;5.908254753;258;NA;5.908254753;28.61066606
CA.SC;CA.SC-C;Seagrass;Posidonia oceanica;12.62;26;28;1.604171103;NA;NA;270;NA;NA;30.89951934
CA.SC;CA.SC-C;Seagrass;Posidonia oceanica;12.62;28;30;1.084663305;5.219340952;NA;277;NA;3.169553544;33.18837263
CA.SC;CA.SC-C;Seagrass;Posidonia oceanica;12.62;30;32;1.228222667;NA;NA;288;NA;NA;35.47722591
CA.SC;CA.SC-C;Seagrass;Posidonia oceanica;12.62;32;34;1.452275932;2.75195337;1.074224518;296;NA;1.074224518;37.76607919
CA.SC;CA.SC-C;Seagrass;Posidonia oceanica;12.62;34;36;1.682498819;NA;NA;303;NA;NA;40.05493248
CA.SC;CA.SC-C;Seagrass;Posidonia oceanica;12.62;36;38;1.446772213;2.352221034;NA;311;NA;1.045468778;42.34378576
CA.SC;CA.SC-C;Seagrass;Posidonia oceanica;12.62;38;40;1.133156476;NA;NA;319;253;NA;44.63263905
CA.SC;CA.SC-C;Seagrass;Posidonia oceanica;12.62;40;42;1.688957266;1.760591649;NA;330;NA;0.607164486;46.92149233
CA.SC;CA.SC-C;Seagrass;Posidonia oceanica;12.62;42;44;1.944356059;NA;NA;338;NA;NA;49.21034562
CA.SC;CA.SC-C;Seagrass;Posidonia oceanica;12.62;44;46;2.919431697;2.106016725;0.741346797;345;NA;0.741346797;51.4991989
CA.SC;CA.SC-C;Seagrass;Posidonia oceanica;12.62;46;48;1.491564146;NA;NA;353;NA;NA;53.78805219
CA.SC;CA.SC-C;Seagrass;Posidonia oceanica;12.62;48;50;1.398944944;NA;NA;360;NA;NA;56.07690547
CA.SC;CA.SC-C;Seagrass;Posidonia oceanica;12.62;50;52;1.719906996;NA;NA;368;NA;NA;58.36575875
CA.SC;CA.SC-C;Seagrass;Posidonia oceanica;12.62;52;54;0.773133526;2.878217594;NA;376;418;1.435149472;60.65461204
CA.SC;CA.SC-C;Seagrass;Posidonia oceanica;12.62;54;55;1.432175857;NA;0.667543549;354;NA;0.667543549;62.371252
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;0;1;1.284941899;NA;NA;5;5.5;NA;0.594318317
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;1;2;1.777748234;1.037146294;0.606246636;8;11.4;0.606246636;1.782954951
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;2;3;1.413212256;NA;NA;11;16.1;NA;2.971591584
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;3;4;1.216125;1.329576036;NA;13;20.2;0.713793444;4.160228218
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;4;5;1.361576552;NA;NA;16;25;NA;5.348864852
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;5;6;1.562914954;NA;0.724005583;18;30.5;0.724005583;6.537501486
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;6;7;1.427501064;NA;NA;20;35.3;NA;7.72613812
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;7;8;1.194026294;NA;NA;23;39.4;NA;8.914774753
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;8;9;1.269811311;NA;NA;25;43.7;NA;10.10341139
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;9;10;1.199160378;1.75365991;1.43111593;27;47.6;1.43111593;11.29204802
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;10;11;1.428997419;NA;NA;30;51.6;NA;12.48068465
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;11;12;1.314603545;1.923648358;NA;33;56;0.991201883;13.66932129
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;12;13;1.455280037;NA;NA;35;NA;NA;14.85795792
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;13;14;1.217458915;1.482995498;0.994670576;38;NA;0.994670576;16.04659456
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;14;20;3.217344938;1.104320052;0.853805258;41;NA;0.853805258;20.20682277
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;20;21;1.270591416;NA;NA;43;NA;NA;24.36705099
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;21;22;1.215961314;1.107698758;1.134793945;45;NA;1.134793945;25.55568763
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;22;23;1.242510529;NA;NA;47;NA;NA;26.74432426
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;23;24;1.268080282;0.97936047;NA;49;NA;0.550256532;27.93296089
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;24;25;1.580151274;NA;NA;51;NA;NA;29.12159753
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;25;26;1.437847091;1.164204636;0.953896327;54;NA;0.953896327;30.31023416
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;26;27;1.29500445;NA;NA;57;NA;NA;31.4988708
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;27;28;1.541991379;0.935913067;NA;61;NA;0.529968301;32.68750743
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;28;29;1.617028241;NA;NA;64;NA;NA;33.87614406
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;29;30;1.289319792;1.367746934;0.932019145;67;NA;0.932019145;35.0647807
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;30;31;1.498247059;NA;NA;86;NA;NA;36.25341733
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;31;32;1.257343038;1.342911754;NA;105;NA;0.720020701;37.44205396
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;32;33;1.556660569;NA;NA;124;NA;NA;38.6306906
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;33;34;1.590710514;0.87758697;0.563659356;142;NA;0.563659356;39.81932723
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;34;35;1.487253832;NA;NA;161;NA;NA;41.00796387
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;35;36;1.632083108;1.047001809;NA;181;NA;0.58184238;42.1966005
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;36;37;1.508893159;NA;NA;201;NA;NA;43.38523713
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;37;38;1.613771628;0.538563542;0.538901978;222;NA;0.538901978;44.57387377
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;38;39;1.586746855;NA;NA;242;NA;NA;45.7625104
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;39;40;1.418079039;0.592199253;NA;262;NA;0.369467451;46.95114703
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;40;41;1.443924529;NA;NA;283;1364;NA;48.13978367
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;41;42;1.254927195;1.619844751;1.482010814;305;NA;1.482010814;49.3284203
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;42;43;1.663683483;NA;NA;326;NA;NA;50.51705694
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;43;44;1.10828627;0.951216345;NA;347;NA;0.537114331;51.70569357
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;44;45;1.597252368;NA;NA;369;NA;NA;52.8943302
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;45;46;1.4872375;1.287997798;0.626893097;390;NA;0.626893097;54.08296684
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;46;47;1.874996521;NA;NA;411;NA;NA;55.27160347
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;47;48;1.381313993;NA;NA;432;NA;NA;56.4602401
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;48;49;1.358199154;NA;NA;453;NA;NA;57.64887674
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;49;50;1.774358941;1.122068381;0.542867452;474;NA;0.542867452;58.83751337
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;50;51;1.6155384;NA;NA;495;NA;NA;60.02615001
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;51;52;1.936017851;0.755768533;NA;516;NA;0.44584788;61.21478664
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;52;53;1.820857143;NA;NA;536;NA;NA;62.40342327
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;53;54;1.554941711;1.026562031;0.796199001;557;NA;0.796199001;63.59205991
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;54;55;1.556559123;NA;NA;578;NA;NA;64.78069654
DE.I;DE.I-A;Seagrass;Posidonia oceanica;15.87;55;56;1.71126615;0.666222856;NA;598;NA;0.404033566;65.96933317
