Site ID;Core ID;Ecosystem;Genus;Min.D;Max.D;DBD;OM;OC;Age
AG.D;AG.D-A;Seagrass;Posidonia oceanica;28;30;1.125973252;2.689229232;1.460107528;619
AG.D;AG.D-A;Seagrass;Posidonia oceanica;30;32;1.18343885;;;682
AG.D;AG.D-A;Seagrass;Posidonia oceanica;32;34;1.182797016;3.180320063;;777
AG.D;AG.D-A;Seagrass;Posidonia oceanica;34;36;1.120766368;;;841
AG.D;AG.D-A;Seagrass;Posidonia oceanica;36;38;1.091712652;3.65458854;;905
AG.D;AG.D-A;Seagrass;Posidonia oceanica;38;40;1.058117955;;;970
AG.D;AG.D-A;Seagrass;Posidonia oceanica;40;42;0.952934622;5.266057506;4.193704604;1067
AG.D;AG.D-A;Seagrass;Posidonia oceanica;42;44;0.971074475;;;1134
AG.D;AG.D-A;Seagrass;Posidonia oceanica;44;46;0.901494247;4.782181117;;1201
AG.D;AG.D-A;Seagrass;Posidonia oceanica;46;48;0.935439279;;;1296
AG.D;AG.D-A;Seagrass;Posidonia oceanica;48;50;0.970159861;3.681386441;;1392
AG.D;AG.D-A;Seagrass;Posidonia oceanica;50;52;0.950391353;;;1456
AG.D;AG.D-A;Seagrass;Posidonia oceanica;52;54;1.171235968;4.106625198;2.575976041;1521
AG.D;AG.D-A;Seagrass;Posidonia oceanica;54;56;0.973454612;;;1585
AG.D;AG.D-A;Seagrass;Posidonia oceanica;56;58;1.125267234;3.526473222;;1649
AG.D;AG.D-A;Seagrass;Posidonia oceanica;58;60;1.083408915;;;1715
AG.D;AG.D-A;Seagrass;Posidonia oceanica;60;62;1.055523873;3.745260735;2.844475455;1781
AG.D;AG.D-A;Seagrass;Posidonia oceanica;62;64;1.050932081;;;1879
AG.D;AG.D-A;Seagrass;Posidonia oceanica;64;66;1.092544362;2.586962832;;1943
AG.D;AG.D-A;Seagrass;Posidonia oceanica;66;68;0.983560834;;;2008
AG.D;AG.D-A;Seagrass;Posidonia oceanica;68;70;1.009287707;2.291064985;;2072
AG.D;AG.D-A;Seagrass;Posidonia oceanica;70;72;1.719287904;;;2136
AG.D;AG.D-A;Seagrass;Posidonia oceanica;72;74;1.362569561;1.931640635;0.447571019;2200
AG.D;AG.D-A;Seagrass;Posidonia oceanica;74;76;1.175228715;;;2264
AG.D;AG.D-A;Seagrass;Posidonia oceanica;76;78;1.065483008;2.866695512;;2329
AG.D;AG.D-A;Seagrass;Posidonia oceanica;78;80;1.109903316;;;2392
AG.D;AG.D-A;Seagrass;Posidonia oceanica;80;82;1.30425888;3.25939364;2.538347063;2454
AG.D;AG.D-A;Seagrass;Posidonia oceanica;82;84;0.998060949;;;2522
AG.D;AG.D-A;Seagrass;Posidonia oceanica;84;86;1.207232197;3.287791734;;2595
AG.D;AG.D-A;Seagrass;Posidonia oceanica;86;88;1.418018728;;;2667
AG.D;AG.D-A;Seagrass;Posidonia oceanica;88;90;1.137213382;2.58795246;;2740
AG.D;AG.D-A;Seagrass;Posidonia oceanica;90;92;1.203033528;;;2849
AG.D;AG.D-A;Seagrass;Posidonia oceanica;92;94;1.239032431;1.835082653;0.777381197;2922
AG.D;AG.D-A;Seagrass;Posidonia oceanica;94;96;1.170650294;;;2996
AG.D;AG.D-A;Seagrass;Posidonia oceanica;96;98;1.408618524;2.702774961;;3068
AG.D;AG.D-A;Seagrass;Posidonia oceanica;98;100;1.295225057;;;3140
AG.D;AG.D-A;Seagrass;Posidonia oceanica;100;102;1.143273371;2.289725771;1.000458323;3211
AG.D;AG.D-A;Seagrass;Posidonia oceanica;102;104;1.157476637;;;3284
AG.D;AG.D-A;Seagrass;Posidonia oceanica;104;106;1.269840495;2.337360508;;3356
AG.D;AG.D-A;Seagrass;Posidonia oceanica;106;108;1.191742586;;;3429
AG.D;AG.D-A;Seagrass;Posidonia oceanica;108;110;1.162865374;2.209406827;;3502
AG.D;AG.D-A;Seagrass;Posidonia oceanica;110;112;1.190234275;;;3576
AG.D;AG.D-A;Seagrass;Posidonia oceanica;112;114;1.214621318;;3.045988481;3657
AG.D;AG.D-A;Seagrass;Posidonia oceanica;114;116;1.149100695;;;3738
AG.D;AG.D-A;Seagrass;Posidonia oceanica;116;118;1.23441657;2.628014912;;3810
AG.D;AG.D-A;Seagrass;Posidonia oceanica;118;120;1.184155566;;;3873
AG.D;AG.D-B;Seagrass;Posidonia oceanica;0;2.5;1.12081;0.60457583;0.133857922;
AG.D;AG.D-B;Seagrass;Posidonia oceanica;2.5;7.5;1.08845;0.559153005;0.254554756;
AG.D;AG.D-B;Seagrass;Posidonia oceanica;7.5;15;1.09442;0.784571973;0.262318531;
AG.D;AG.D-B;Seagrass;Posidonia oceanica;15;20;0.8928;0.828719474;0.431001194;
AG.D;AG.D-C;Seagrass;Posidonia oceanica;0;2.5;0.95468;3.887725281;1.93714518;
AG.D;AG.D-C;Seagrass;Posidonia oceanica;2.5;7.5;1.122145;2.212771199;1.23124752;
AG.D;AG.D-C;Seagrass;Posidonia oceanica;7.5;12.5;0.9097;3.767385663;1.243720997;
AG.D;AG.D-C;Seagrass;Posidonia oceanica;12.5;20;1.070215;2.652942311;1.158642203;
AG.D;AG.D-C;Seagrass;Posidonia oceanica;20;37.5;1.055215;2.402719812;1.748920254;
AG.D;AG.D-C;Seagrass;Posidonia oceanica;37.5;50;0.980585;3.529659581;1.94145176;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0;2;;;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;2;4;;;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;4;6;0.74282028;;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;6;8;0.933297647;2.603059682;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;8;10;1.453527507;;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;10;12;0.863912807;3.442836005;4.495461819;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;12;14;0.894196635;;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;14;16;1.174354143;2.510152361;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;16;18;1.206707884;;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;18;20;1.005212381;2.346581395;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;20;22;0.92157082;;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;22;24;0.925734713;4.944847836;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;24;26;0.749452556;;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;26;28;0.912467486;3.594385586;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;28;30;1.040408908;;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;30;32;0.936410538;;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;32;34;1.011978372;3.571786662;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;34;36;1.027652473;;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;36;38;1.025764414;3.598403961;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;38;40;0.918003298;;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;40;42;1.245905171;2.319273658;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;42;44;1.219015035;;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;44;46;1.258749858;3.133780596;2.105651851;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;46;48;1.207248094;;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;48;50;1.215923539;2.20822461;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;50;52;1.240987124;;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;52;54;0.986984318;3.415031244;1.370152386;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;54;56;1.141195437;;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;56;58;1.13445084;3.132435698;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;58;60;1.067895413;;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;60;62;1.084216696;2.730326846;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;62;64;1.411861837;;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;64;66;1.302359748;14.38352776;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;66;68;1.111195084;;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;68;70;1.193087649;2.018519306;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;70;72;1.096678957;;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;72;74;1.141045676;2.746283673;0.78250809;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;74;76;1.155315767;;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;76;78;1.112449333;3.096558613;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;78;80;1.034910537;;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;80;82;1.071048419;3.260185748;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;82;84;1.045343;;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;84;86;1.156366769;2.254864945;1.028056302;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;86;88;1.236692191;;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;88;90;1.352620634;3.201909019;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;90;92;1.106164717;;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;92;94;1.141468216;3.134901487;1.062915813;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;94;96;1.161619103;;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;96;98;0.827692021;3.841490817;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;98;100;0.771577081;;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;100;102;0.615788123;5.28417679;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;102;104;0.636850948;;;
AL.S;AL.S-A;Seagrass;Posidonia oceanica;104;106;0.184567153;7.391836139;3.881477469;
AL.S;AL.S-B;Seagrass;Posidonia oceanica;0;2;0.274693903;34.65091405;14.73799518;
AL.S;AL.S-B;Seagrass;Posidonia oceanica;2;4;0.215923378;;;
AL.S;AL.S-B;Seagrass;Posidonia oceanica;4;6;0.312615547;19.219766;;
AL.S;AL.S-B;Seagrass;Posidonia oceanica;6;8;0.365406326;;;
AL.S;AL.S-B;Seagrass;Posidonia oceanica;8;10;0.636334807;7.686472082;;
AL.S;AL.S-B;Seagrass;Posidonia oceanica;10;12;1.325003087;;;
AL.S;AL.S-B;Seagrass;Posidonia oceanica;12;14;1.350467819;2.392848859;;
AL.S;AL.S-B;Seagrass;Posidonia oceanica;14;16;1.432702695;;;
AL.S;AL.S-B;Seagrass;Posidonia oceanica;16;18;0.894710102;9.028724797;3.936804467;
AL.S;AL.S-B;Seagrass;Posidonia oceanica;18;20;0.569456325;;;
AL.S;AL.S-B;Seagrass;Posidonia oceanica;20;22;0.343434236;22.9648855;;
SA.ZN.S;SA.ZN.S-A;Seagrass;Zostera noltii;0;2;1.963923016;2.285657685;0.550850615;99
SA.ZN.S;SA.ZN.S-A;Seagrass;Zostera noltii;2;4;1.292360878;2.687075608;;222
SA.ZN.S;SA.ZN.S-A;Seagrass;Zostera noltii;4;6;1.466642521;2.10474158;;321
SA.ZN.S;SA.ZN.S-A;Seagrass;Zostera noltii;6;8;1.644109959;1.662059231;;420
SA.ZN.S;SA.ZN.S-A;Seagrass;Zostera noltii;8;10;1.680879912;1.366384646;;493
SA.ZN.S;SA.ZN.S-A;Seagrass;Zostera noltii;10;12;1.60925981;1.194322334;;592
SA.ZN.S;SA.ZN.S-A;Seagrass;Zostera noltii;12;14;1.478076185;1.183413298;;665
SA.ZN.S;SA.ZN.S-A;Seagrass;Zostera noltii;14;16;1.737479784;1.178592821;;739
SA.ZN.S;SA.ZN.S-A;Seagrass;Zostera noltii;16;18;1.804280518;1.312127986;;811
SA.ZN.S;SA.ZN.S-A;Seagrass;Zostera noltii;18;20;1.26753243;1.191129838;;884
SA.ZN.S;SA.ZN.S-A;Seagrass;Zostera noltii;20;22;1.302976482;1.653788323;0.245909322;958
SA.ZN.S;SA.ZN.S-A;Seagrass;Zostera noltii;22;24;1.319117917;1.588205066;;1032
SA.ZN.S;SA.ZN.S-A;Seagrass;Zostera noltii;24;26;1.413378087;1.593647538;;1080
SA.ZN.S;SA.ZN.S-A;Seagrass;Zostera noltii;26;28;1.182071553;1.413126702;;1152
SA.ZN.S;SA.ZN.S-A;Seagrass;Zostera noltii;28;30;1.164042265;;0.468440625;1200
SA.ZN.S;SA.ZN.S-A;Seagrass;Zostera noltii;30;32;1.479284632;;;1274
SA.ZN.S;SA.ZN.S-A;Seagrass;Zostera noltii;32;34;1.152565371;2.262408228;;1323
SA.ZN.S;SA.ZN.S-A;Seagrass;Zostera noltii;34;36;1.130608729;1.187918977;;1372
SA.ZN.S;SA.ZN.S-A;Seagrass;Zostera noltii;36;38;1.894182016;;;1447
SA.ZN.S;SA.ZN.S-A;Seagrass;Zostera noltii;38;40;0.518874019;;;1496
SA.ZN.S;SA.ZN.S-A;Seagrass;Zostera noltii;40;42;0.247982525;;0.414838254;1545
SA.ZN.S;SA.ZN.S-A;Seagrass;Zostera noltii;42;45;1.178458755;1.168697601;0.082424181;1618
SA.ZN.S;SA.ZN.S-B;Seagrass;Zostera noltii;0;2.5;0.999565;2.291758484;0.387197106;
SA.ZN.S;SA.ZN.S-B;Seagrass;Zostera noltii;2.5;7.5;1.32745;1.641978086;0.274198562;
SA.ZN.S;SA.ZN.S-B;Seagrass;Zostera noltii;7.5;15;1.548855;2.028012344;0.298988614;
SA.ZN.S;SA.ZN.S-B;Seagrass;Zostera noltii;15;27.5;1.3409;2.403317521;;
SA.ZN.S;SA.ZN.S-B;Seagrass;Zostera noltii;27.5;35;1.335975;2.231155779;;
SA.ZN.S;SA.ZN.S-C;Seagrass;Zostera noltii;0;2.5;1.144455;1.65;0.231484507;
SA.ZN.S;SA.ZN.S-C;Seagrass;Zostera noltii;2.5;7.5;1.404585;1.284098895;0.099520718;
SA.ZN.S;SA.ZN.S-C;Seagrass;Zostera noltii;7.5;12.5;1.34244;2.06061417;0.383300283;
SA.ZN.S;SA.ZN.S-C;Seagrass;Zostera noltii;12.5;20;1.39191;2.025398893;;
SA.ZN.S;SA.ZN.S-C;Seagrass;Zostera noltii;20;37.5;1.287925;1.616768488;0.201087025;
SA.ZN.S;SA.ZN.S-C;Seagrass;Zostera noltii;37.5;50;1.462925;1.355792933;0.10740489;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;0;2;0.68452126;8.890426583;2.090981939;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;2;4;0.936292022;4.421681509;;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;4;6;0.87908901;2.004198333;;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;6;8;1.077513339;4.723174042;;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;8;10;0.961713744;25.74706993;;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;10;12;1.104364204;3.305106613;0.99256488;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;12;14;1.041632086;2.339909466;;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;14;16;1.06154015;2.467192488;;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;16;18;1.167400156;4.209466341;;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;18;20;1.210009537;2.163428045;;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;20;22;1.091697309;2.735543054;0.936335547;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;22;24;1.681004875;2.267418868;;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;24;26;1.654311707;1.643001274;;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;26;28;1.748433669;2.798745239;;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;28;30;1.589579236;1.735656327;;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;30;32;1.644523421;;;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;32;34;1.697898005;2.104759277;0.44741827;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;34;36;1.427739959;;;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;36;38;;;;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;38;40;;;;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;40;42;;;;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;42;44;;;;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;44;46;;;;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;46;48;1.036596968;2.980377928;0.777514062;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;48;50;1.522754903;;;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;50;52;1.495027861;1.546343934;0.588110135;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;52;54;1.759129618;;;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;54;56;1.371887749;2.383635268;;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;56;58;1.533187413;;;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;58;60;1.736166332;1.51403226;;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;60;62;1.507855999;;;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;62;64;1.761765122;1.304708413;0.301493618;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;64;66;1.953366605;;;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;66;68;2.802860246;0.750714303;;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;68;70;1.825176326;;;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;70;72;2.031031128;;0.146130006;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;72;74;1.959027356;;;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;74;76;1.904508092;0.49320575;;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;76;78;1.894902708;;;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;78;80;1.969280764;0.648498457;;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;80;82;2.035311222;;;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;82;84;2.12690695;;0.119541487;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;84;86;1.754559005;;0.131474451;
SA.ZN.D;SA.ZN.D-A;Seagrass;Zostera noltii;86;88;2.474119369;;;
SA.ZN.D;SA.ZN.D-B;Seagrass;Zostera noltii;0;2.5;0.77769;4.210278329;1.167804257;
SA.ZN.D;SA.ZN.D-B;Seagrass;Zostera noltii;2.5;7.5;0.86071;3.492159431;1.05061856;
SA.ZN.D;SA.ZN.D-B;Seagrass;Zostera noltii;7.5;22.5;0.946135;4.872452423;1.332164966;
SA.ZN.D;SA.ZN.D-B;Seagrass;Zostera noltii;22.5;40;1.46668;1.537807152;0.185653383;
SA.ZN.D;SA.ZN.D-B;Seagrass;Zostera noltii;40;65;1.307225;1.744111211;0.334894673;
SA.ZN.D;SA.ZN.D-B;Seagrass;Zostera noltii;65;87.5;1.825765;1.32423756;0.176531594;
SA.ZN.D;SA.ZN.D-B;Seagrass;Zostera noltii;87.5;95;1.77617;1.182876455;0.05172179;
SA.ZN.D;SA.ZN.D-C;Seagrass;Zostera noltii;0;2.5;1.16962;1.918480512;0.516990933;
SA.ZN.D;SA.ZN.D-C;Seagrass;Zostera noltii;2.5;7.5;1.323715;1.691394659;0.243897921;
SA.ZN.D;SA.ZN.D-C;Seagrass;Zostera noltii;7.5;12.5;1.30237;0.989803036;0.327656941;
SA.ZN.D;SA.ZN.D-C;Seagrass;Zostera noltii;12.5;17.5;1.47199;1.705426357;0.392674059;
SA.ZN.D;SA.ZN.D-C;Seagrass;Zostera noltii;17.5;32.5;1.29714;1.405325444;0.376658245;
SA.ZN.D;SA.ZN.D-C;Seagrass;Zostera noltii;32.5;60;1.15985;1.297960826;0.155166211;
SA.ZN.D;SA.ZN.D-C;Seagrass;Zostera noltii;60;70;1.72482;;0.170143848;
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;0;2;1.783199288;2.740531628;0.792205306;59
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;2;4;1.712877563;1.810347421;;117
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;4;6;1.75342581;1.351346721;;174
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;6;8;1.321263337;1.224830098;;231
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;8;10;1.220168867;1.06115468;;288
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;10;12;1.537497712;1.044199184;0.247660504;328
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;12;14;1.299204455;1.380026486;;387
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;14;16;1.269731543;1.642916888;;444
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;16;18;1.289793977;2.842121019;;482
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;18;20;0.974800049;2.42132752;;541
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;20;22;1.139173599;3.007947744;1.032276157;580
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;22;24;0.998133782;3.025002824;;638
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;24;26;1.112211914;2.876016652;;677
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;26;28;1.136526261;2.955182403;;715
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;28;30;0.977963353;2.784764598;;774
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;30;32;1.279308385;1.43331049;;812
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;32;34;1.236447235;2.469986215;0.612757879;851
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;34;36;1.224304923;;;909
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;36;38;1.314295847;1.857230394;;947
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;38;40;1.320917764;;;986
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;40;42;1.427555044;2.048889267;0.404814429;1025
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;42;44;1.328402278;;;1065
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;44;46;1.324998816;1.812665492;;1122
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;46;48;1.338898625;;;1161
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;48;50;1.287001883;1.27074368;;1200
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;50;52;1.236859353;;;1239
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;52;54;1.17938034;1.679201606;0.490471708;1277
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;54;56;1.383409283;;;1316
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;56;58;1.407622573;1.01761234;;1354
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;58;60;1.159262946;;;1392
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;60;62;1.308880674;0.907423593;0.298453205;1448
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;62;64;1.319815834;;;1486
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;64;66;1.43623866;7.148520311;;1524
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;66;68;1.268656252;;;1562
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;68;70;1.297287452;0.763273095;;1601
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;70;72;1.391948959;1.864045551;;1639
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;72;74;1.409900695;1.819309905;;1678
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;74;76;1.348407251;;;1717
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;76;78;1.482188245;;;1755
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;78;80;1.520182253;1.698840172;;1793
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;80;82;1.410921597;;;1831
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;82;84;1.625849331;1.488453518;0.288664417;1870
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;84;86;1.40471004;;;1909
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;86;88;1.514286807;1.277758589;;1949
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;88;90;1.439075424;;;1989
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;90;92;1.701929007;2.864777064;;2029
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;92;94;1.417851404;;;2069
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;94;96;1.159851239;;;2109
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;96;98;1.22866066;1.125203985;;2150
SA.ZN.C;SA.ZN.C-A;Seagrass;Zostera noltii;98;100;1.918520454;1.094382279;0.181653498;2191
SA.ZN.C;SA.ZN.C-B;Seagrass;Zostera noltii;0;2.5;1.3821;1.81795188;0.372011805;
SA.ZN.C;SA.ZN.C-B;Seagrass;Zostera noltii;2.5;7.5;0.933675;1.232876712;0.201984849;
SA.ZN.C;SA.ZN.C-B;Seagrass;Zostera noltii;7.5;12.5;2.00619;1.114705788;0.169309528;
SA.ZN.C;SA.ZN.C-B;Seagrass;Zostera noltii;12.5;20;1.46569;1.411237996;0.168859316;
SA.ZN.C;SA.ZN.C-B;Seagrass;Zostera noltii;20;32.5;1.27023;2.617801047;0.611204609;
SA.ZN.C;SA.ZN.C-B;Seagrass;Zostera noltii;32.5;65;1.425345;1.437932855;0.388145406;
SA.ZN.C;SA.ZN.C-B;Seagrass;Zostera noltii;65;82.5;1.36275;2.002991133;0.328888413;
SA.ZN.C;SA.ZN.C-B;Seagrass;Zostera noltii;82.5;85;1.41275;1.173020528;0.279454701;
SA.ZN.C;SA.ZN.C-C;Seagrass;Zostera noltii;0;2.5;1.230755;1.633085216;0.443353873;
SA.ZN.C;SA.ZN.C-C;Seagrass;Zostera noltii;2.5;7.5;1.699655;1.500859023;0.31;
SA.ZN.C;SA.ZN.C-C;Seagrass;Zostera noltii;7.5;12.5;1.477825;0.977177961;0.19288305;
SA.ZN.C;SA.ZN.C-C;Seagrass;Zostera noltii;12.5;20;1.646455;0.859330086;0.181988648;
SA.ZN.C;SA.ZN.C-C;Seagrass;Zostera noltii;20;32.5;1.31207;2.275050282;0.463843024;
SA.ZN.C;SA.ZN.C-C;Seagrass;Zostera noltii;32.5;65;1.47824;1.966273632;0.448644336;
SA.ZN.C;SA.ZN.C-C;Seagrass;Zostera noltii;65;80;1.35606;1.766154644;0.296869846;
SA.CN;SA.CN-A;Seagrass;Cymodocea nodosa;0;2;1.300264901;;1.082077603;38
SA.CN;SA.CN-A;Seagrass;Cymodocea nodosa;2;4;1.247494727;2.17947936;;62
